concept,symbol
Chemical_MESH_D010634,Phenobarbital sodium
Chemical_MESH_D002065,Buspirone hydrochloride
Chemical_MESH_C100198,Ethinamate
Chemical_MESH_C025950,Ethchlorvynol
Chemical_MESH_D010242,Paraldehyde
Chemical_MESH_C084606,Ethotoin
Chemical_MESH_D014635,Valproate sodium
Chemical_MESH_D007649,Ketamine hydrochloride
Chemical_MESH_D008723,Methohexital sodium
Chemical_MESH_D013840,Thiamylal sodium
Chemical_MESH_D013874,Thiopental sodium
Chemical_MESH_C054940,Clidinium bromide
Chemical_MESH_D004025,Dicyclomine hydrochloride
Chemical_MESH_D005422,Flavoxate hydrochloride
Chemical_MESH_D064692,Hyoscyamine sulfate
Chemical_MESH_C005101,Mepenzolate bromide
Chemical_MESH_C005419,Oxybutynin chloride
Chemical_MESH_C005386,Tridihexethyl chloride
Chemical_MESH_D064750,Rabeprazole sodium
Chemical_MESH_C060344,Dolasetron mesylate
Chemical_MESH_D008787,Metoclopramide
Chemical_MESH_C032587,Olsalazine sodium
Chemical_MESH_C015715,Bismuth subsalicylate
Chemical_MESH_D008139,Loperamide hydrochloride
Chemical_MESH_C004605,Butamben
Chemical_MESH_D008276,Magnesium hydroxide
Chemical_MESH_C004616,Chloroprocaine hydrochloride
Chemical_MESH_D003992,Dibucaine
Chemical_MESH_D014580,Ursodiol
Chemical_MESH_C100063,Dyclonine hydrochloride
Chemical_MESH_D014266,Trientine hydrochloride
Chemical_MESH_D008619,Mepivacaine hydrochloride
Chemical_MESH_C005548,Pramoxine hydrochloride
Chemical_MESH_D011343,Procaine hydrochloride
Chemical_MESH_D013748,Tetracaine hydrochloride
Chemical_MESH_D009278,Naphazoline hydrochloride
Chemical_MESH_D010389,Pemoline
Chemical_MESH_D007372,Interferon alfa-2a
Chemical_MESH_D016899,Interferon beta-1b
Chemical_MESH_C554125,Interferon gamma-1b
Chemical_MESH_C082598,Aldesleukin
Chemical_MESH_D007978,Levamisole hydrochloride
Chemical_MESH_D008776,Methylprednisolone sodium succinate
Chemical_MESH_D009173,Mycophenolate mofetil
Chemical_MESH_D020123,Sirolimus
Chemical_MESH_D013792,Thalidomide
Chemical_MESH_C478450,Phenyramidol hydrochloride
Chemical_MESH_C009695,Xylometazoline hydrochloride
Chemical_MESH_D001279,Atracurium besylate
Chemical_MESH_C101584,Cisatracurium besylate
Chemical_MESH_C049429,Doxacurium chloride
Chemical_MESH_C032943,Metocurine iodide
Chemical_MESH_D002712,Mivacurium chloride
Chemical_MESH_D017300,Pipecuronium bromide
Chemical_MESH_D013390,Succinylcholine chloride
Chemical_MESH_D014673,Vecuronium bromide
Chemical_MESH_D002328,Carisoprodol
Chemical_MESH_C015071,Chlorphenesin carbamate
Chemical_MESH_D002753,Chlorzoxazone
Chemical_MESH_C004704,Cyclobenzaprine hydrochloride
Chemical_MESH_C011301,Metaxalone
Chemical_MESH_D009966,Orphenadrine citrate
Chemical_MESH_D019782,Riluzole
Chemical_MESH_C023754,Tizanidine hydrochloride
Chemical_MESH_D000547,Amantadine hydrochloride
Chemical_MESH_D001590,Benztropine mesylate
Chemical_MESH_C036432,Biperiden
Chemical_MESH_D001971,Bromocriptine mesylate
Chemical_MESH_C071192,Entacapone
Chemical_MESH_D011352,Procyclidine hydrochloride
Chemical_MESH_D019274,Botulinum toxin type A
Chemical_MESH_C046649,Ropinirole hydrochloride
Chemical_MESH_D012642,Selegiline hydrochloride
Chemical_MESH_D014282,Trihexyphenidyl hydrochloride
Chemical_MESH_C100162,Acetophenazine maleate
Chemical_MESH_D002746,Chlorpromazine hydrochloride
Chemical_MESH_D002749,Chlorprothixene
Chemical_MESH_D005476,Fluphenazine hydrochloride
Chemical_MESH_C017610,Fluphenazine enanthate
Chemical_MESH_C011825,Fluphenazine decanoate
Chemical_MESH_D008152,Loxapine succinate
Chemical_MESH_D008972,Molindone hydrochloride
Chemical_MESH_D011395,Promazine hydrochloride
Chemical_MESH_D013881,Thioridazine hydrochloride
Chemical_MESH_C031637,Trifluoperazine hydrochloride
Chemical_MESH_D016651,Lithium carbonate
Chemical_MESH_D001735,Bithionol
Chemical_MESH_D004049,Diethylcarbamazine citrate
Chemical_MESH_D007559,Ivermectin
Chemical_MESH_D014236,Metrifonate
Chemical_MESH_C037225,Oxantel pamoate
Chemical_MESH_C471989,Piperazine
Chemical_MESH_D000639,Amitriptyline hydrochloride
Chemical_MESH_C015075,Choline salicylate
Chemical_MESH_D002997,Clomipramine hydrochloride
Chemical_MESH_D003891,Desipramine hydrochloride
Chemical_MESH_D020911,Ketorolac tromethamine
Chemical_MESH_D004316,Doxepin hydrochloride
Chemical_MESH_D007099,Imipramine hydrochloride
Chemical_MESH_D009661,Nortriptyline hydrochloride
Chemical_MESH_D016642,Bupropion hydrochloride
Chemical_MESH_D008376,Maprotiline hydrochloride
Chemical_MESH_C051752,Nefazodone hydrochloride
Chemical_MESH_D014196,Trazodone hydrochloride
Chemical_MESH_D015283,Citalopram hydrobromide
Chemical_MESH_D005473,Fluoxetine hydrochloride
Chemical_MESH_D016666,Fluvoxamine maleate
Chemical_MESH_D020280,Sertraline hydrochloride
Chemical_MESH_D014191,Tranylcypromine sulfate
Chemical_MESH_C496892,Magnesium salicylate
Chemical_MESH_C086742,Dehydroemetine
Chemical_MESH_D005664,Furazolidone
Chemical_MESH_D015767,Mefloquine hydrochloride
Chemical_MESH_D008549,Melarsoprol
Chemical_MESH_D009547,Nifurtimox
Chemical_MESH_D010419,Pentamidine isethionate
Chemical_MESH_D015760,Alfentanil hydrochloride
Chemical_MESH_D002047,Buprenorphine hydrochloride
Chemical_MESH_D002077,Butorphanol tartrate
Chemical_MESH_C010827,Dezocine
Chemical_MESH_D004091,Hydromorphone hydrochloride
Chemical_MESH_D008692,Levomethadyl acetate hydrochloride
Chemical_MESH_D007981,Levorphanol tartrate
Chemical_MESH_D009020,Morphine sulfate
Chemical_MESH_D009266,Nalbuphine hydrochloride
Chemical_MESH_D010111,Oxymorphone hydrochloride
Chemical_MESH_D017409,Sufentanil citrate
Chemical_MESH_D010098,Oxycodone hydrochloride
Chemical_MESH_D003915,Dextromethorphan hydrobromide
Chemical_MESH_D008911,Minocycline hydrochloride
Chemical_MESH_D004917,Erythromycin estolate
Chemical_MESH_C113825,Quinupristin
Chemical_MESH_C113826,Dalfopristin
Chemical_MESH_C011481,Methenamine hippurate
Chemical_MESH_C023055,Methenamine mandelate
Chemical_MESH_C027118,Benzalkonium chloride
Chemical_MESH_D002710,Chlorhexidine gluconate
Chemical_MESH_D006582,Hexachlorophene
Chemical_MESH_C439385,Iodine-potassium iodide
Chemical_MESH_D008622,Mercurochrome
Chemical_MESH_D009583,Nitrofurazone
Chemical_MESH_D011206,Povidone-iodine
Chemical_MESH_D013849,Thimerosal
Chemical_MESH_D000583,Amikacin sulfate
Chemical_MESH_D007612,Kanamycin sulfate
Chemical_MESH_D009428,Netilmicin sulfate
Chemical_MESH_D010303,Paromomycin sulfate
Chemical_MESH_D000198,Spectinomycin hydrochloride
Chemical_MESH_D013419,Sulfamethizole
Chemical_MESH_D013409,Sulfacetamide sodium
Chemical_MESH_D002937,Cinoxacin
Chemical_MESH_C053091,Lomefloxacin hydrochloride
Chemical_MESH_D010131,Aminosalicylate sodium
Chemical_MESH_D003523,Cycloserine
Chemical_MESH_D004977,Ethambutol hydrochloride
Chemical_MESH_C018421,Rifapentine
Chemical_MESH_C017125,Butoconazole nitrate
Chemical_MESH_D004464,Econazole nitrate
Chemical_MESH_D008825,Miconazole nitrate
Chemical_MESH_C029178,Naftifine hydrochloride
Chemical_MESH_D010866,Natamycin
Chemical_MESH_C022155,Oxiconazole nitrate
Chemical_MESH_D009566,Sulconazole nitrate
Chemical_MESH_C037815,Terconazole
Chemical_MESH_C086276,Cerivastatin sodium
Chemical_MESH_C020527,Tioconazole
Chemical_MESH_C106538,Abacavir sulfate
Chemical_MESH_D017035,Pravastatin sodium
Chemical_MESH_C095108,Amprenavir
Chemical_MESH_D020008,Delavirdine mesylate
Chemical_MESH_C098320,Efavirenz
Chemical_MESH_D019469,Indinavir sulfate
Chemical_MESH_D004028,Dienestrol
Chemical_MESH_D019888,Nelfinavir mesylate
Chemical_MESH_D053139,Oseltamivir phosphate
Chemical_MESH_D012299,Rimantadine hydrochloride
Chemical_MESH_D053243,Zanamivir
Chemical_MESH_D004008,Diclofenac potassium
Chemical_MESH_D004008,Diclofenac sodium
Chemical_MESH_D002437,Cefazolin sodium
Chemical_MESH_D002506,Cephalexin
Chemical_MESH_D002512,Cephalothin sodium
Chemical_MESH_D002514,Cephapirin sodium
Chemical_MESH_C012810,Cefamandole nafate
Chemical_MESH_D015311,Cefmetazole
Chemical_MESH_D015311,Cefmetazole sodium
Chemical_MESH_D002440,Cefoxitin sodium
Chemical_MESH_D002444,Cefuroxime axetil
Chemical_MESH_D002444,Cefuroxime sodium
Chemical_MESH_C054920,Loracarbef
Chemical_MESH_D002438,Cefoperazone sodium
Chemical_MESH_D002439,Cefotaxime sodium
Chemical_MESH_C053268,Cefpodoxime proxetil
Chemical_MESH_D002442,Ceftazidime
Chemical_MESH_D015296,Ceftizoxime sodium
Chemical_MESH_D002443,Ceftriaxone sodium
Chemical_MESH_D005578,Fosfomycin tromethamine
Chemical_MESH_D014640,Vancomycin hydrochloride
Chemical_MESH_C011674,Bacampicillin hydrochloride
Chemical_MESH_D009254,Nafcillin sodium
Chemical_MESH_D010068,Oxacillin sodium
Chemical_MESH_C084656,Paricalcitol
Chemical_MESH_C120662,Calcium acetate
Chemical_MESH_D002119,Calcium carbonate
Chemical_MESH_D019355,Calcium citrate
Chemical_MESH_C007852,Calcium gluceptate
Chemical_MESH_D002125,Calcium gluconate
Chemical_MESH_C110051,Calcium lactate
Chemical_MESH_C020243,Calcium phosphate
Chemical_MESH_C018392,Tricalcium phosphate
Chemical_MESH_D019386,Alendronate sodium
Chemical_MESH_C027235,Gallium nitrate
Chemical_MESH_D005459,Sodium fluoride
Chemical_MESH_D008687,Metformin hydrochloride
Chemical_MESH_C520853,Pioglitazone hydrochloride
Chemical_MESH_C004955,Diethylstilbestrol diphosphate
Chemical_MESH_C009927,Estropipate
Chemical_MESH_D016912,Levonorgestrel
Chemical_MESH_D017258,Medroxyprogesterone acetate
Chemical_MESH_D019290,Megestrol acetate
Chemical_MESH_D009640,Norethindrone acetate
Chemical_MESH_D009644,Norgestrel
Chemical_MESH_C008580,Nandrolone decanoate
Chemical_MESH_C008580,Nandrolone phenpropionate
Chemical_MESH_C016131,Testosterone cypionate
Chemical_MESH_C004648,Testosterone enanthate
Chemical_MESH_D043343,Testosterone propionate
Chemical_MESH_C053541,Bicalutamide
Chemical_MESH_D002996,Clomiphene citrate
Chemical_MESH_C056516,Exemestane
Chemical_MESH_C021277,Nilutamide
Chemical_MESH_D013629,Tamoxifen citrate
Chemical_MESH_D017312,Toremifene citrate
Chemical_MESH_D005279,Fenoprofen calcium
Chemical_MESH_C558503,Meloxicam
Chemical_MESH_D009288,Naproxen sodium
Chemical_MESH_C026196,Sodium thiosalicylate
Chemical_MESH_C028994,Betamethasone sodium phosphate
Chemical_MESH_D003348,Cortisone acetate
Chemical_MESH_C004180,Dexamethasone sodium phosphate
Chemical_MESH_C029109,Hydrocortisone cypionate
Chemical_MESH_D006854,Hydrocortisone sodium phosphate
Chemical_MESH_C007133,Hydrocortisone sodium succinate
Chemical_MESH_D008775,Methylprednisolone acetate
Chemical_MESH_C009935,Prednisolone acetate
Chemical_MESH_C009022,Prednisolone sodium phosphate
Chemical_MESH_C009021,Prednisolone tebutate
Chemical_MESH_D014221,Triamcinolone acetonide
Chemical_MESH_C030262,Triamcinolone diacetate
Chemical_MESH_C005900,Triamcinolone hexacetonide
Chemical_MESH_C034635,Fludrocortisone acetate
Chemical_MESH_D004294,Cabergoline
Chemical_MESH_D007987,Gonadorelin hydrochloride
Chemical_MESH_D016729,Leuprolide acetate
Chemical_MESH_D017274,Nafarelin acetate
Chemical_MESH_D006051,Aurothioglucose
Chemical_MESH_D006052,Gold sodium thiomalate
Chemical_MESH_D002504,Meclofenoxate
Chemical_MESH_D004491,Edrophonium chloride
Chemical_MESH_D009388,Neostigmine bromide
Chemical_MESH_D004837,Epinephrine hydrochloride
Chemical_MESH_D014043,Tolazoline hydrochloride
Chemical_MESH_D009388,Neostigmine methylsulfate
Chemical_MESH_D000109,Acetylcholine chloride
Chemical_MESH_D018723,Bethanechol chloride
Chemical_MESH_D000549,Ambenonium chloride
Chemical_MESH_D003519,Cyclopentolate hydrochloride
Chemical_MESH_C100236,Homatropine hydrobromide
Chemical_MESH_C084831,Isopropamide iodide
Chemical_MESH_C100201,Oxyphencyclimine hydrochloride
Chemical_MESH_C015586,Propiverine hydrochloride
Chemical_MESH_C016986,Apraclonidine hydrochloride
Chemical_MESH_C042533,Doxercalciferol
Chemical_MESH_D013974,Levothyroxine sodium
Chemical_MESH_D014284,Liothyronine sodium
Chemical_MESH_D003973,Diatrizoate sodium
Chemical_MESH_D007480,Iopanoic acid
Chemical_MESH_D007487,Ipodate sodium
Chemical_MESH_C439385,Potassium iodide
Chemical_MESH_C015173,Dipivefrin hydrochloride
Chemical_MESH_D008616,Mephentermine sulfate
Chemical_MESH_D008680,Metaraminol bitartrate
Chemical_MESH_D008729,Methoxamine hydrochloride
Chemical_MESH_D009278,Naphazoline nitrate
Chemical_MESH_D010109,Oxymetazoline hydrochloride
Chemical_MESH_C005810,Tetrahydrozoline hydrochloride
Chemical_MESH_D002040,Levobunolol hydrochloride
Chemical_MESH_D013015,Sotalol hydrochloride
Chemical_MESH_D006879,Hydroxocobalamin
Chemical_MESH_D013988,Ticlopidine hydrochloride
Chemical_MESH_C042447,Helenien
Chemical_MESH_D000362,Agar
Chemical_MESH_D014144,Tragacanth
Chemical_MESH_D014307,Trioxsalen
Chemical_MESH_C006947,Cepharanthine
Chemical_MESH_D009665,Noscapine
Chemical_MESH_C100952,1
Chemical_MESH_D006569,Hesperidin
Chemical_MESH_C013713,Thymol
Chemical_MESH_C006741,Bergenin
Chemical_MESH_D013034,Sparteine
Chemical_MESH_C534368,Fipronil
Chemical_MESH_D004121,Dimethyl sulfoxide
Chemical_MESH_C000851,Flupentixol
Chemical_MESH_C012643,Sodium lauryl sulfate
Chemical_MESH_D005840,Gentian violet
Chemical_MESH_C017946,Sulfathiazole
Chemical_MESH_C039536,Panipenem
Chemical_MESH_C012655,Nimesulide
Chemical_MESH_D009545,Nifuratel
Chemical_MESH_D013134,Spiperone
Chemical_MESH_C070918,Cefozopran
Chemical_MESH_D010400,Penicillin G potassium
Chemical_MESH_C075377,Cefluprenam
Chemical_MESH_C083858,Emivirine
Chemical_MESH_D001553,Benzbromarone
Chemical_MESH_C065257,Biapenem
Chemical_MESH_D017256,Technetium Tc 99m sestamibi
Chemical_MESH_D002594,Cetylpyridinium chloride
Chemical_MESH_D005839,Gentamicin sulfate
Chemical_MESH_C068874,Raltitrexed
Chemical_MESH_C024989,Ubidecarenone
Chemical_MESH_D011112,Polymyxin B sulfate
Chemical_MESH_D011136,Polysorbate 80
Chemical_MESH_D014747,Vinblastine sulfate
Chemical_MESH_D017315,Cilazapril
Chemical_MESH_C062766,Candoxatril
Chemical_MESH_D006591,Hexobarbital
Chemical_MESH_C030578,Chloramphenicol palmitate
Chemical_MESH_C007084,Clindamycin phosphate
Chemical_MESH_C100115,Hetacillin
Chemical_MESH_D002509,Cephaloridine
Chemical_MESH_D016712,Mupirocin
Chemical_MESH_C006649,Methylatropine nitrate
Chemical_MESH_C106791,Telithromycin
Chemical_MESH_C087533,Tigecycline
Chemical_MESH_D017576,Daptomycin
Chemical_MESH_D002119,Calcium pantothenate
Chemical_MESH_D002126,Calcium hydroxide
Chemical_MESH_D013627,Talc
Chemical_MESH_D012439,Saccharin
Chemical_MESH_C045941,Ethyl vanillin
Chemical_MESH_C033069,Methyl salicylate
Chemical_MESH_C055139,Pemirolast potassium
Chemical_MESH_C032688,Boric acid
Chemical_MESH_C017717,Sodium thiosulfate
Chemical_MESH_C072774,Lanoconazole
Chemical_MESH_C067594,Butenafine hydrochloride
Chemical_MESH_D011764,Pyrrolnitrin
Chemical_MESH_C100302,Tribenoside
Chemical_MESH_D006919,Hydroxyzine pamoate
Chemical_MESH_C051883,Maxacalcitol
Chemical_MESH_C010999,Iocarmic acid
Chemical_MESH_C004580,Pirenoxine
Chemical_MESH_C006820,Bromperidol
Chemical_MESH_C078547,Esonarimod
Chemical_MESH_C003330,Trospium chloride
Chemical_MESH_C005209,Moperone hydrochloride
Chemical_MESH_C007608,Eprazinone hydrochloride
Chemical_MESH_D008278,Magnesium sulfate
Chemical_MESH_C078058,Exametazime
Chemical_MESH_D001585,Adapalene
Chemical_MESH_C031234,Ethylenediamine
Chemical_MESH_C058465,Eplerenone
Chemical_MESH_C023637,Bucetin
Chemical_MESH_C076170,Mizolastine
Chemical_MESH_C084820,Profenamine hydrochloride
Chemical_MESH_C055603,Temocapril hydrochloride
Chemical_MESH_D005976,Glutaral
Chemical_MESH_C052785,Rebamipide
Chemical_MESH_C052308,Ibuprofen piconol
Chemical_MESH_C060230,Seratrodast
Chemical_MESH_C538763,Zinc undecylenate
Chemical_MESH_C055085,Calcipotriene
Chemical_MESH_C066905,Arginine hydrochloride
Chemical_MESH_C063119,Ramatroban
Chemical_MESH_C084101,Doramectin
Chemical_MESH_D013847,Thiethylperazine maleate
Chemical_MESH_C076948,Lafutidine
Chemical_MESH_C086827,Tazarotene
Chemical_MESH_C041648,Pimobendan
Chemical_MESH_C072547,Epristeride
Chemical_MESH_C005472,Efloxate
Chemical_MESH_D014148,Tranexamic acid
Chemical_MESH_C062402,Gadoteridol
Chemical_MESH_C006723,Benzyl benzoate
Chemical_MESH_D000643,Ammonium chloride
Chemical_MESH_D001558,Benzethonium chloride
Chemical_MESH_D013422,Sulfamonomethoxine
Chemical_MESH_D013412,Sulfadimethoxine
Chemical_MESH_C008214,Isothipendyl hydrochloride
Chemical_MESH_C074191,Prulifloxacin
Chemical_MESH_C061679,Azelnidipine
Chemical_MESH_C519076,Iguratimod
Chemical_MESH_C062127,Nadifloxacin
Chemical_MESH_C084583,Methyprylon
Chemical_MESH_C038806,Lemildipine
Chemical_MESH_C100289,Oxethazaine
Chemical_MESH_C078052,Pazufloxacin
Chemical_MESH_D019347,Potassium acetate
Chemical_MESH_C005025,Furazabol
Chemical_MESH_D005866,Gestonorone caproate
Chemical_MESH_D019258,Saquinavir mesylate
Chemical_MESH_D004874,Ergonovine maleate
Chemical_MESH_C010293,Piperidolate hydrochloride
Chemical_MESH_D008272,Mafenide acetate
Chemical_MESH_D008277,Magnesium oxide
Chemical_MESH_C029943,Potassium hydroxide
Chemical_MESH_D012972,Sodium hydroxide
Chemical_MESH_D015034,Zinc oxide
Chemical_MESH_C067818,Monatepil maleate
Chemical_MESH_C009871,Diphenylpyraline hydrochloride
Chemical_MESH_C065927,Cilnidipine
Chemical_MESH_D010632,Pheniramine maleate
Chemical_MESH_C001817,Carpronium chloride
Chemical_MESH_C079310,Blonanserin
Chemical_MESH_C100209,Phenethicillin potassium
Chemical_MESH_C009954,Trilostane
Chemical_MESH_C093233,Iobitridol
Chemical_MESH_D000526,Alprenolol hydrochloride
Chemical_MESH_C009500,Tolfenamic acid
Chemical_MESH_C002051,Octotiamine
Chemical_MESH_C005911,Protizinic acid
Chemical_MESH_D008698,Deferoxamine mesylate
Chemical_MESH_C100259,Metiazinic acid
Chemical_MESH_C005825,Ethylphenacemide
Chemical_MESH_C030065,Bisoxatin acetate
Chemical_MESH_C031621,Ferrous fumarate
Chemical_MESH_C033377,Prothionamide
Chemical_MESH_D000086,Acetazolamide sodium
Chemical_MESH_D001537,Bencyclane fumarate
Chemical_MESH_C077543,Toborinone
Chemical_MESH_C075889,Emtricitabine
Chemical_MESH_D010637,Phenolsulfonphthalein
Chemical_MESH_C003602,Tiemonium iodide
Chemical_MESH_C001757,Melinamide
Chemical_MESH_D017693,Sodium bicarbonate
Chemical_MESH_C437965,Olmesartan medoxomil
Chemical_MESH_D020927,Dexmedetomidine hydrochloride
Chemical_MESH_D009853,Omeprazole sodium
Chemical_MESH_D009675,Novobiocin sodium
Chemical_MESH_C000878,Glybuzole
Chemical_MESH_D002955,Leucovorin calcium
Chemical_MESH_C003278,Simfibrate
Chemical_MESH_D000443,Alcuronium chloride
Chemical_MESH_D013415,Sulfalene
Chemical_MESH_D004394,Dydrogesterone
Chemical_MESH_C084589,Oxypertine
Chemical_MESH_D014192,Trapidil
Chemical_MESH_C013172,gamma Oryzanol
Chemical_MESH_D019343,Citric acid monohydrate
Chemical_MESH_D010665,Phenylpropanolamine hydrochloride
Chemical_MESH_D013835,Cocarboxylase
Chemical_MESH_D013469,Sulpiride
Chemical_MESH_C084645,Distigmine bromide
Chemical_MESH_C032128,Paramethasone acetate
Chemical_MESH_D005445,Flunitrazepam
Chemical_MESH_C055566,Piroheptine hydrochloride
Chemical_MESH_C005392,Nicametate citrate
Chemical_MESH_C005425,Pantethine
Chemical_MESH_C043427,Josamycin
Chemical_MESH_C106389,Conivaptan hydrochloride
Chemical_MESH_C035656,Amogastrin
Chemical_MESH_D003994,Bucladesine sodium
Chemical_MESH_C021322,Prednisolone sodium succinate
Chemical_MESH_D003892,Deslanoside
Chemical_MESH_C008781,Penflutizide
Chemical_MESH_D011318,Prilocaine hydrochloride
Chemical_MESH_D005641,Tegafur
Chemical_MESH_D001960,Bromazepam
Chemical_MESH_C042169,Benzylhydrochlorothiazide
Chemical_MESH_D005436,Flucloxacillin sodium
Chemical_MESH_C084615,Alclofenac
Chemical_MESH_C024581,Clobazam
Chemical_MESH_C012582,Tofisopam
Chemical_MESH_C013835,Benfotiamine
Chemical_MESH_C035057,Cyclothiazide
Chemical_MESH_C001795,Siccanin
Chemical_MESH_D007483,Iothalamic acid
Chemical_MESH_C014870,Flopropione
Chemical_MESH_C018861,Pentoxyverine citrate
Chemical_MESH_D019793,Fluorescein
Chemical_MESH_D002505,Cephacetrile sodium
Chemical_MESH_D012312,Ritodrine hydrochloride
Chemical_MESH_D003630,Daunorubicin hydrochloride
Chemical_MESH_C002976,Epitiostanol
Chemical_MESH_C015808,Difluprednate
Chemical_MESH_C084600,Floctafenine
Chemical_MESH_C005522,Cloxazolam
Chemical_MESH_D002019,Bufexamac
Chemical_MESH_D002990,Clobetasol propionate
Chemical_MESH_C010893,Clobetasone butyrate
Chemical_MESH_C501413,Tesaglitazar
Chemical_MESH_D004317,Doxorubicin hydrochloride
Chemical_MESH_D015103,Droxidopa
Chemical_MESH_C000425,Oxazolam
Chemical_MESH_C029163,Flutoprazepam
Chemical_MESH_D014859,Warfarin potassium
Chemical_MESH_D003506,Cyclofenil
Chemical_MESH_D004979,Ethamsylate
Chemical_MESH_C100244,Carbenicillin indanyl sodium
Chemical_MESH_D008127,Lofepramine hydrochloride
Chemical_MESH_C013367,Flutazolam
Chemical_MESH_C015154,Dimefline hydrochloride
Chemical_MESH_C003371,Suxibuzone
Chemical_MESH_D009530,Nicergoline
Chemical_MESH_C008612,Nicomol
Chemical_MESH_D008472,Medazepam
Chemical_MESH_C029617,Ethyl loflazepate
Chemical_MESH_D005040,Ethynodiol diacetate
Chemical_MESH_D002936,Cinnarizine
Chemical_MESH_D008774,Methylphenidate hydrochloride
Chemical_MESH_C013216,Potassium gluconate
Chemical_MESH_D002715,Chlormadinone acetate
Chemical_MESH_C006231,Clinofibrate
Chemical_MESH_C028758,Methenolone enanthate
Chemical_MESH_D006830,Hydralazine hydrochloride
Chemical_MESH_D005444,Flunarizine hydrochloride
Chemical_MESH_C027784,Amezinium metilsulfate
Chemical_MESH_D011298,Feprazone
Chemical_MESH_C028936,Troxipide
Chemical_MESH_D008879,Midodrine hydrochloride
Chemical_MESH_D006206,Halcinonide
Chemical_MESH_C025034,Doxifluridine
Chemical_MESH_D012631,Secobarbital sodium
